artist_name,valence,energy,danceability,acousticness,tempo,artist_clean
Sigma;Queen Millz,0.391,0.734,0.673,0.000331,0.43515,sigma;queen millz
Sigmar Solbach;Karl Schulz;Stefan Fredrich;Chorus - Pocahontas,0.839,0.305,0.555,0.911,0.454865,sigmar solbach;karl schulz;stefan fredrich;chorus - pocahontas
Sigmun,0.361,0.939,0.204,0.0171,0.8630450000000001,sigmun
Signs of the Swarm,0.116075,0.975,0.45775,0.000265225,0.5827,signs of the swarm
Sik World,0.17679999999999998,0.5515,0.8018333333333333,0.283,0.6699083333333333,sik world
Sik World;AXYL,0.0593,0.656,0.789,0.28,0.70998,sik world;axyl
Sikdope,0.12793333333333334,0.9543333333333334,0.8256666666666667,0.02136666666666667,0.660115,sikdope
Sikdope;Gentlemens Club;Tima Dee,0.584,0.913,0.724,0.0914,0.6503749999999999,sikdope;gentlemens club;tima dee
Sikdope;LOUD ABOUT US!,0.0999,0.904,0.534,0.00541,0.749415,sikdope;loud about us!
Sikkil Gurucharan,0.9093333333333334,0.5559999999999999,0.685,0.6686666666666667,0.46078,sikkil gurucharan
Silambarasan TR;Andrea,0.832,0.934,0.691,0.354,0.39714,silambarasan tr;andrea
Silambarasan TR;Blaze,0.526,0.405,0.663,0.485,0.959925,silambarasan tr;blaze
Silambarasan TR;Yuvan Shankar Raja,0.337,0.82,0.723,0.0557,0.630125,silambarasan tr;yuvan shankar raja
Silbermond,0.577,0.5845,0.661,0.38725,0.624465,silbermond
Silence Wang;BY2,0.422,0.587,0.696,0.678,0.5249199999999999,silence wang;by2
Silent Circle,0.8945000000000001,0.7715000000000001,0.7255,0.07575,0.6129275000000001,silent circle
Silent Knights,0.0290136,0.62493256,0.2332,0.4241637728,0.4910468,silent knights
Silent Ocean,0.368,0.65,0.46,0.629,0.39952,silent ocean
Silent Ocean;Aditya A,0.159,0.269,0.62,0.0749,0.42507,silent ocean;aditya a
Silent Ocean;Badshah;Aastha Gill,0.119,0.334,0.493,0.0873,0.700725,silent ocean;badshah;aastha gill
Silent Ocean;Jaswinder Singh;Shiraz Uppal;A.R. Rahman,0.323,0.473,0.272,0.788,1.0,silent ocean;jaswinder singh;shiraz uppal;a.r. rahman
Silent Ocean;Sanish Nair;Ravikiran,0.185,0.307,0.42,0.871,0.435165,silent ocean;sanish nair;ravikiran
Silent Ocean;Shafqat Amanat Ali;Sunidhi Chauhan;Vishal-Shekhar,0.0396,0.384,0.278,0.29,0.55143,silent ocean;shafqat amanat ali;sunidhi chauhan;vishal-shekhar
Silent Path,0.1042,0.6577500000000001,0.124975,0.34425,0.46798874999999995,silent path
Silent Poets;Leila Adu,0.0798,0.426,0.402,0.00436,0.41027,silent poets;leila adu
Silience,0.552,0.729,0.745,0.239,0.59997,silience
Silience;Loyal,0.565,0.776,0.579,0.0023,0.61975,silience;loyal
Silk Boss;Shabdon Records,0.536,0.71,0.591,0.0902,0.34373,silk boss;shabdon records
Silk City;Dua Lipa;Diplo;Mark Ronson,0.505,0.67,0.588,0.0104,0.5907950000000001,silk city;dua lipa;diplo;mark ronson
Silk Mhake,0.7095,0.5035,0.67,0.5285,0.4153675,silk mhake
Silk Route,0.3645,0.49550000000000005,0.6839999999999999,0.5475,0.54253,silk route
Silla;Sarah Gad,0.605,0.671,0.74,0.0822,0.69982,silla;sarah gad
Silly Kidz,0.5725,0.935,0.8314999999999999,0.08345,0.5822975,silly kidz
Siloé,0.523,0.624,0.611,0.734,0.585715,siloé
Silva & Guerra,0.852,0.759,0.552,0.0901,0.463225,silva & guerra
Silva Sax,0.528,0.219,0.765,0.5665,0.42049749999999997,silva sax
Silvanno Salles,0.7469523809523809,0.7863809523809524,0.712,0.7176666666666667,0.6936545238095237,silvanno salles
Silver Roses,0.0767,0.0506,0.185,0.965,0.71211,silver roses
Silverchair,0.271,0.6062,0.4051,0.11545699999999999,0.5822295000000001,silverchair
Silverstein,0.32225000000000004,0.77625,0.42062499999999997,0.035774925,0.641314375,silverstein
Silverstein;Aaron Gillespie,0.366,0.868,0.441,0.000121,0.81,silverstein;aaron gillespie
Silvia Infantas Y Los Condores,0.8475,0.5825,0.696,0.6025,0.5770000000000001,silvia infantas y los condores
Silvia Kaufmann,0.818,0.937,0.624,0.00738,0.640325,silvia kaufmann
Sima Jones,0.519,0.522,0.658,0.6597500000000001,0.5185425,sima jones
Simeon Oliver,0.0336,0.0159,0.2,0.989,0.33765999999999996,simeon oliver
Simina Grigoriu,0.552,0.6765,0.834,0.1076,0.632405,simina grigoriu
Simina Grigoriu;Moe Danger;Paul Kalkbrenner,0.263,0.574,0.779,0.0343,0.63507,simina grigoriu;moe danger;paul kalkbrenner
Simon & Garfunkel,0.49139999999999995,0.3144,0.5187999999999999,0.7968,0.50144,simon & garfunkel
Simon Casey,0.12054999999999999,0.246,0.33999999999999997,0.8200000000000001,0.519315,simon casey
Simon Doty,0.0593,0.824,0.594,0.000961,0.619985,simon doty
Simon King,0.7428,0.8374,0.6452,0.6838,0.46915499999999993,simon king
Simon Kouskounis,0.639,0.666,0.668,0.729,0.500115,simon kouskounis
Simon Patterson,0.352,0.97,0.576,0.000354,0.7199949999999999,simon patterson
Simon Webbe,0.8325,0.8375,0.573,0.15889999999999999,0.6683425000000001,simon webbe
Simon Wester,0.055271428571428576,0.09892857142857144,0.2392857142857143,0.9035714285714286,0.5179757142857143,simon wester
Simon Wester;Rasmus H Thomsen,0.2315,0.0372,0.482,0.991,0.5227475,simon wester;rasmus h thomsen
Simon Wester;The Secret Place,0.0361,0.0203,0.181,0.976,0.330075,simon wester;the secret place
Simon la Letra,0.7577142857142858,0.7298571428571429,0.6947142857142857,0.4975714285714286,0.7786428571428571,simon la letra
Simon la Letra;Dayser 23,0.9700000000000001,0.8530000000000001,0.799,0.104,0.57526,simon la letra;dayser 23
Simone & Simaria,0.6738888888888889,0.8184444444444444,0.6397777777777778,0.42566666666666664,0.7197394444444445,simone & simaria
Simone & Simaria;Wesley Safadão,0.817,0.929,0.624,0.349,0.8983599999999999,simone & simaria;wesley safadão
Simone;Zélia Duncan,0.432,0.322,0.587,0.718,0.68982,simone;zélia duncan
Simple Minds,0.5992,0.8077333333333333,0.5515333333333333,0.1370614,0.5806486666666667,simple minds
Simple Plan,0.4629130434782609,0.831,0.43834782608695655,0.007151469565217392,0.7754069565217392,simple plan
Simple Plan;Julian Emery,0.536,0.879,0.456,0.00197,0.740655,simple plan;julian emery
Simple Plan;Natasha Bedingfield,0.687,0.962,0.535,0.00361,0.72492,simple plan;natasha bedingfield
Simple Plan;Sean Paul,0.751,0.822,0.421,0.013199999999999998,0.8596749999999999,simple plan;sean paul
Simple Plan;State Champs;We The Kings,0.597,0.964,0.477,0.000295,0.460325,simple plan;state champs;we the kings
Simpleton;Mark Topsecret,0.711,0.855,0.723,0.0934,0.45499,simpleton;mark topsecret
Simply Red,0.6315,0.553125,0.71975,0.367453125,0.5164771874999999,simply red
Simão,0.617,0.588,0.64,0.101,0.44005000000000005,simão
Sina Shoaie;Sohrab Motabar;Soheil Soheili,0.149,0.688,0.361,0.109,0.59487,sina shoaie;sohrab motabar;soheil soheili
Sinan Akçıl;İrem Derici,0.287,0.603,0.636,0.0983,0.63975,sinan akçıl;i̇rem derici
Sing n Play,0.906,0.547,0.82,0.0322,0.5824199999999999,sing n play
Single,0.2338,0.333,0.6499999999999999,0.76,0.639705,single
Sinizter;Pharmacist;Ghostface Playa,0.619,0.977,0.698,0.0333,0.74977,sinizter;pharmacist;ghostface playa
Sinoda,0.471,0.488,0.8525,0.0235,0.6623025,sinoda
Sinoda;XANAKIN SKYWOK,0.444,0.395,0.853,0.169,0.62468,sinoda;xanakin skywok
Sins Of Insanity,0.27165,0.911,0.48450000000000004,0.10175000000000001,0.7873525,sins of insanity
Sins Of Insanity;Blocka,0.366,0.987,0.609,0.0326,0.7998000000000001,sins of insanity;blocka
Sins Of Insanity;Hardfunction,0.479,0.96,0.625,0.0785,0.77526,sins of insanity;hardfunction
Sinsinati;Álvaro De Luna,0.851,0.797,0.606,0.0607,0.500075,sinsinati;álvaro de luna
Sinéad O'Connor,0.161,0.574,0.512,0.0425,0.599585,sinéad o'connor
Siouxsie and the Banshees,0.34297777777777777,0.9014444444444446,0.35546666666666665,0.033854444444444444,0.7682971111111111,siouxsie and the banshees
Sir Charles Jones,0.6122857142857142,0.42514285714285716,0.8228571428571428,0.6007142857142858,0.4950542857142857,sir charles jones
Sir Charles Jones;Calvin Richardson;Omar Cunningham,0.601,0.314,0.39,0.491,0.380895,sir charles jones;calvin richardson;omar cunningham
Sir Charles Jones;Wendell B,0.391,0.544,0.363,0.278,0.8520399999999999,sir charles jones;wendell b
Sir Chloe,0.108,0.442,0.352,0.0808,0.578235,sir chloe
Sir Lord Baltimore,0.497,0.899,0.362,0.00339,0.51046,sir lord baltimore
Sir Martin Walker,0.032,0.0155,0.14,0.991,0.713755,sir martin walker
Sir Peanut,0.623,0.37,0.711,0.743,0.42506,sir peanut
Sirenia,0.29869999999999997,0.8791111111111111,0.40544444444444444,0.005594222222222222,0.6857522222222223,sirenia
SirensCeol,0.247,0.799,0.607,0.0328,0.72531,sirensceol
Sirkazhi G. Sivachidambaram,0.666,0.14,0.529,0.982,0.54774,sirkazhi g. sivachidambaram
Sirkazhi Govindarajan,0.7371176470588235,0.582529411764706,0.40729411764705886,0.8590588235294118,0.5398238235294117,sirkazhi govindarajan
Sissel,0.3624,0.3934,0.40119999999999995,0.7238,0.5963160000000001,sissel
Sissel;Odd Nordstoga,0.3725,0.392,0.396,0.514,0.6909874999999999,sissel;odd nordstoga
Sissy Bar,0.791,0.536,0.72,0.192,0.5828450000000001,sissy bar
Sister Machine Gun,0.136,0.908,0.485,0.000162,0.485145,sister machine gun
Sister Nancy,0.709,0.605,0.722,0.825,0.82999,sister nancy
Sister Sadie,0.614,0.575,0.461,0.754,0.878815,sister sadie
Sister Sledge,0.8887499999999999,0.75225,0.759,0.4002875,0.704175,sister sledge
Sisyfuss,0.6950000000000001,0.776,0.56,0.2374,0.5623575000000001,sisyfuss
Sita Chan,0.14195,0.4475,0.46699999999999997,0.45199999999999996,0.71936,sita chan
Sivarni,0.559,0.467,0.824,0.279,0.73036,sivarni
Sixx:A.M.,0.26,0.674,0.428,0.004222,0.6195124999999999,sixx:a.m.
Sixx:A.M.;Corey Taylor;Joe Elliott;Brantley Gilbert;Ivan Moody;Slash;AWOLNATION;Tommy Vext,0.201,0.781,0.396,0.00158,0.7253000000000001,sixx:a.m.;corey taylor;joe elliott;brantley gilbert;ivan moody;slash;awolnation;tommy vext
Sizzla,0.7012,0.7504000000000001,0.6788000000000001,0.10046,0.707075,sizzla
Ska-P,0.736,0.957,0.657,0.0302,0.5452600000000001,ska-p
Skaldik,0.742,0.922,0.335,0.000835,0.744675,skaldik
Skales,0.96,0.873,0.856,0.186,0.65503,skales
Skank,0.5835,0.7835714285714285,0.5250714285714285,0.121511,0.5683421428571428,skank
Skank;Michael Fossenkemper,0.969,0.7853333333333333,0.7726666666666667,0.031200000000000002,0.7690216666666666,skank;michael fossenkemper
Skankin' Pickle,0.983,0.669,0.521,0.0408,0.707365,skankin' pickle
Skaparapid,0.751,0.8215,0.4925,0.22435,0.5269824999999999,skaparapid
Skarlett Riot,0.36,0.906,0.522,0.00116,0.375155,skarlett riot
Skay Beilinson,0.7317647058823529,0.8284705882352941,0.6202941176470588,0.004042470588235293,0.6916170588235294,skay beilinson
Skazi;Blastoyz,0.354,0.902,0.628,0.0125,0.6900799999999999,skazi;blastoyz
Skazi;Freedom Fighters;Moto Perpetuo;Blazy,0.113,0.939,0.621,0.000536,0.700055,skazi;freedom fighters;moto perpetuo;blazy
Skeets McDonald,0.9199999999999999,0.618,0.6575,0.5335,0.5197725,skeets mcdonald
Skeez;Rapido,0.842,0.666,0.851,0.247,0.6300950000000001,skeez;rapido
Skegss,0.6455,0.9,0.4235,1.565e-05,0.6025024999999999,skegss
Skeletal Family,0.186,0.932,0.215,2.78e-05,0.84699,skeletal family
Skelly,0.333,0.556,0.64,0.491,0.699385,skelly
Skelly;Sickbrain,0.381,0.473,0.742,0.345,0.400175,skelly;sickbrain
Skelly;Totally Nothin,0.195,0.615,0.61,0.00102,0.57507,skelly;totally nothin
Skeng,0.5127272727272727,0.5435454545454546,0.8482727272727272,0.5076363636363636,0.5819045454545454,skeng
Skeng;Stalk Ashley,0.327,0.554,0.753,0.348,0.490555,skeng;stalk ashley
Skeng;Tommy Lee Sparta,0.441,0.582,0.665,0.1,0.4999,skeng;tommy lee sparta
Ski Aggu;SEZA,0.523,0.499,0.765,0.447,0.726065,ski aggu;seza
Skid Row,0.4418333333333333,0.7538333333333332,0.44650000000000006,0.0030979616666666665,0.5360666666666666,skid row
Skillet,0.48231999999999997,0.9333400000000001,0.53814,0.01183438,0.634647,skillet
Skillibeng,0.3723636363636364,0.6186363636363637,0.6701818181818182,0.22575454545454543,0.5539509090909092,skillibeng
Skillibeng;F.S.,0.59,0.78,0.895,0.207,0.53494,skillibeng;f.s.
Skillibeng;Fivio Foreign;French Montana,0.733,0.825,0.95,0.382,0.53489,skillibeng;fivio foreign;french montana
Skillibeng;Jada Kingdom,0.471,0.369,0.703,0.257,0.96042,skillibeng;jada kingdom
Skillibeng;Street Gena,0.548,0.82,0.477,0.417,0.348475,skillibeng;street gena
Skin On Skin,0.351,0.837,0.713,0.0283,0.689895,skin on skin
Skindred,0.6516875,0.904125,0.5549999999999999,0.008049031250000001,0.6797428125,skindred
Skinless,0.28475,0.83575,0.2625,5.4430000000000006e-05,0.62498875,skinless
Skinny Atlas;Laeland;Snøw,0.38833333333333336,0.5003333333333334,0.6393333333333334,0.27099999999999996,0.7088633333333334,skinny atlas;laeland;snøw
Skinny Atlas;Snøw;Jomie,0.467,0.36,0.792,0.0347,0.47013,skinny atlas;snøw;jomie
Skinny Atlas;Snøw;Jomie;Thomas Reid,0.603,0.659,0.789,0.382,0.45754,skinny atlas;snøw;jomie;thomas reid
Skinny Atlas;Snøw;cøzybøy,0.45,0.551,0.792,0.307,0.519835,skinny atlas;snøw;cøzybøy
Skinny Atlas;dhan,0.32,0.265,0.962,0.525,0.600085,skinny atlas;dhan
Skinny Cap,0.31553333333333333,0.34366666666666673,0.6643333333333333,0.6429999999999999,0.53371,skinny cap
Skinny Puppy,0.4028571428571429,0.7455714285714287,0.6227142857142857,0.009194042857142856,0.5719978571428571,skinny puppy
Skober,0.111,0.863,0.711,0.00467,0.625105,skober
Skober;Yan Oxygen;Joyhauser,0.379,0.989,0.612,0.00436,0.64003,skober;yan oxygen;joyhauser
Skold;KMFDM,0.0395,0.456,0.687,0.000103,0.6500499999999999,skold;kmfdm
Skrillex;Damian Marley,0.337,0.881,0.556,0.00119,0.524865,skrillex;damian marley
Skrillex;Justin Bieber;Don Toliver,0.359,0.695,0.689,0.019,0.37525,skrillex;justin bieber;don toliver
Skrillex;Kendrick Lamar,0.868,0.934,0.901,0.00794,0.750185,skrillex;kendrick lamar
Skrillex;Noisia;josh pan;Dylan Brady,0.0573,0.669,0.487,0.0145,0.8601300000000001,skrillex;noisia;josh pan;dylan brady
Skrillex;Rick Ross,0.298,0.899,0.457,0.0019,0.73634,skrillex;rick ross
Skrillex;Sirah,0.576,0.972,0.716,0.0145,0.55013,skrillex;sirah
Skrude,0.224,0.942,0.601,0.00282,0.750175,skrude
Skrux,0.149,0.888,0.335,0.14,0.6988500000000001,skrux
Skrux;MISSIO,0.147,0.684,0.491,0.249,0.750645,skrux;missio
Skullcrusher,0.496,0.775,0.367,0.158,0.8797799999999999,skullcrusher
Skunk Anansie,0.5995,0.8109999999999999,0.4955,0.004580000000000001,0.7045875,skunk anansie
Skurken,0.535125,0.630625,0.616375,0.4140125,0.53837625,skurken
Skurken;Pede B,0.366,0.722,0.765,0.186,0.47503999999999996,skurken;pede b
Sky Ferreira,0.3658333333333333,0.659,0.542,0.21534833333333334,0.6312591666666667,sky ferreira
Sky McCreery,0.25066666666666665,0.23629999999999998,0.644,0.6933333333333334,0.60615,sky mccreery
Skyforger,0.13595000000000002,0.986,0.317,1.7740000000000003e-05,0.5625275,skyforger
Skylab,0.537,0.339,0.707,0.416,0.8700100000000001,skylab
Skylar Grey,0.19816428571428574,0.3949285714285714,0.5365714285714286,0.587325,0.5430910714285714,skylar grey
Skylar Grey;Eminem,0.268,0.8,0.67,0.151,0.478465,skylar grey;eminem
Skylar Grey;Eminem;Yelawolf,0.177,0.527,0.58,0.287,0.8892650000000001,skylar grey;eminem;yelawolf
Skylar Grey;Polo G;Mozzy;Eminem,0.231,0.6993333333333333,0.6376666666666667,0.24133333333333332,0.688165,skylar grey;polo g;mozzy;eminem
Skylar Grey;X Ambassadors,0.397,0.798,0.577,0.0523,0.51518,skylar grey;x ambassadors
Skypeace,0.7330000000000001,0.6779999999999999,0.7364999999999999,0.21525,0.557635,skypeace
Skyy,0.914,0.715,0.706,0.141,0.511995,skyy
Slabdragger,0.198,0.711,0.311,0.0432,0.6704399999999999,slabdragger
Slag Boom Van Loon;Boards of Canada,0.145,0.415,0.545,0.809,0.529965,slag boom van loon;boards of canada
Slam,0.30445,0.8975,0.603,0.000285,0.6165700000000001,slam
Slam;Hertz,0.176,0.951,0.654,4.71e-06,0.69001,slam;hertz
Slank,0.43947931034482757,0.5786896551724138,0.42958620689655175,0.2457444827586207,0.6143151724137931,slank
Slank;Nirina Zubir,0.87,0.826,0.705,0.0055,0.58528,slank;nirina zubir
Slank;The Big Hip,0.926,0.823,0.588,0.28,0.49335500000000004,slank;the big hip
Slap It Out,0.234,0.94,0.409,0.00319,0.37999000000000005,slap it out
Slapshock,0.567,0.946,0.283,0.00151,0.849655,slapshock
Slash;Adam Levine,0.0696,0.486,0.548,0.136,0.65158,slash;adam levine
Slash;Myles Kennedy,0.442,0.941,0.361,0.0296,0.643975,slash;myles kennedy
Slash;Myles Kennedy And The Conspirators,0.437,0.936,0.449,0.000595,0.502435,slash;myles kennedy and the conspirators
"Slaughter Beach, Dog",0.774,0.476,0.79,0.782,0.619885,"slaughter beach, dog"
Slaughter to Prevail,0.21579375,0.983375,0.3674375,0.00044445625,0.7639571875,slaughter to prevail
Slayer,0.155332,0.9549599999999999,0.30936,0.00036143799999999995,0.6044246,slayer
Sleep Baby Sleep,0.10869999999999999,0.17099999999999999,0.3325,0.971,0.45543750000000005,sleep baby sleep
Sleep Baby Sleep;Baby Sleep Through the Night;Sweet Baby Sleep Baby,0.0632,0.158,0.211,0.12,0.32783999999999996,sleep baby sleep;baby sleep through the night;sweet baby sleep baby
"Sleep Baby Sleep;Deep Clarity;Relaxation, Meditation, Yoga Music;Relajacion Conjunto;Sleep and Dream",0.244,0.659,0.169,0.123,0.5805400000000001,"sleep baby sleep;deep clarity;relaxation, meditation, yoga music;relajacion conjunto;sleep and dream"
Sleep Baby Sleep;Lullaby Babies;Lullaby Land;Ontspanning en meditatie voor mij;Baby Sleep Aid,0.0212,0.0875,0.155,0.157,0.34051499999999996,sleep baby sleep;lullaby babies;lullaby land;ontspanning en meditatie voor mij;baby sleep aid
Sleep Baby Sleep;Meditation Awareness;Sleep Sound Library;Outside Broadcast Recordings;Deep Sleep,0.0365,0.20200000000000004,0.18200000000000002,0.977,0.285345,sleep baby sleep;meditation awareness;sleep sound library;outside broadcast recordings;deep sleep
Sleep Baby Sleep;Meditation Spa;White Noise Therapy;Rain Spa;Rain Shower,0.0,6.19e-05,0.0,0.127,0.0,sleep baby sleep;meditation spa;white noise therapy;rain spa;rain shower
Sleep Baby Sleep;Ocean Sounds;Ocean Waves For Sleep;Fresh Water Sounds;Relajación,0.0,0.000252,0.0,0.00948,0.0,sleep baby sleep;ocean sounds;ocean waves for sleep;fresh water sounds;relajación
Sleep Baby Sleep;Rain Sounds;Calm Children Collection;Soothing Nature Sounds;Rain Sounds & Nature Sounds,0.0,4.28e-05,0.0,0.194,0.0,sleep baby sleep;rain sounds;calm children collection;soothing nature sounds;rain sounds & nature sounds
Sleep Baby Sleep;Relax & Relax;Relax Meditate Sleep;Deep Sleep Lullabies;Deep Meditation Lullabies,0.0,0.000262,0.0,0.175,0.0,sleep baby sleep;relax & relax;relax meditate sleep;deep sleep lullabies;deep meditation lullabies
Sleep Baby Sleep;Relaxation;White Noise Meditation;Spa Relaxation & Spa;Rest & Relax;Deep Sleep,0.0,0.0,0.0,0.0,0.0,sleep baby sleep;relaxation;white noise meditation;spa relaxation & spa;rest & relax;deep sleep
Sleep Baby Sleep;Soothing White Noise for Sleeping Babies;Soothing White Noise for Relaxation;Lullaby Land;Hush Little Baby,0.0,0.0038,0.0,5.52e-05,0.0,sleep baby sleep;soothing white noise for sleeping babies;soothing white noise for relaxation;lullaby land;hush little baby
Sleep Baby Sleep;Vacuum Cleaner White Noise;Deep Sleep Relaxation;Baby Naptime;Calm Children Collection,0.149,0.868,0.398,0.276,0.48645000000000005,sleep baby sleep;vacuum cleaner white noise;deep sleep relaxation;baby naptime;calm children collection
Sleep Baby Sleep;Vacuum Cleaner White Noise;Lullaby Land;Background Appliances;White Noise Appliances,0.0183,0.991,0.207,0.118,0.220765,sleep baby sleep;vacuum cleaner white noise;lullaby land;background appliances;white noise appliances
Sleep Baby Sleep;Vacuum Cleaner White Noise;White Noise Research;Baby Naptime;Outside Broadcast Recordings,0.022,0.802,0.167,1.62e-06,0.587575,sleep baby sleep;vacuum cleaner white noise;white noise research;baby naptime;outside broadcast recordings
Sleep Baby Sleep;Vacuum Cleaner White Noise;White Noise for Babies;Baby Lullaby & Baby Lullaby;Baby Lullaby,0.0183,0.991,0.207,0.118,0.220765,sleep baby sleep;vacuum cleaner white noise;white noise for babies;baby lullaby & baby lullaby;baby lullaby
Sleep Baby Sleep;White Noise Babies;White Noise For Baby Sleep;Spa Relaxation;Spa Relaxation & Spa,0.0,2.03e-05,0.0,0.113,0.0,sleep baby sleep;white noise babies;white noise for baby sleep;spa relaxation;spa relaxation & spa
Sleep Baby Sleep;White Noise Meditation;Delta Don and Theta Mind Cream;Soothing White Noise for Relaxation;Binaural Beats,0.0,0.475,0.0,0.914,0.0,sleep baby sleep;white noise meditation;delta don and theta mind cream;soothing white noise for relaxation;binaural beats
Sleep Miracle,0.06,0.0837,0.0555,0.116,0.297545,sleep miracle
Sleep Recording Sounds,0.00837,0.682,0.169,0.0893,0.6099450000000001,sleep recording sounds
Sleep Sound Library,0.013733333333333334,0.5333333333333333,0.13053333333333333,0.04935666666666666,0.3456616666666667,sleep sound library
Sleep Sound Library;White Noise Babies;Baby Sleep Sounds,0.0314,0.311,0.147,0.000382,0.41804,sleep sound library;white noise babies;baby sleep sounds
Sleep Sounds of Nature,0.0308,0.665,0.0656,4.36e-05,0.38786499999999996,sleep sounds of nature
Sleep Surgeon,0.038,0.392,0.467,0.023,0.675,sleep surgeon
Sleep Therapist,0.0708,0.0145,0.157,0.976,0.677675,sleep therapist
Sleeperstar,0.113,0.32,0.436,0.528,0.540215,sleeperstar
Sleeping At Last,0.22773500000000002,0.23465249999999999,0.378525,0.8676,0.587603125,sleeping at last
Sleeping With Sirens,0.41700000000000004,0.966,0.36075,0.0065055,0.8008599999999999,sleeping with sirens
Sleeping With Sirens;Charlotte Sands,0.624,0.941,0.439,0.00244,0.87012,sleeping with sirens;charlotte sands
Sleeping With Sirens;Royal & the Serpent,0.348,0.898,0.46,0.000409,0.469825,sleeping with sirens;royal & the serpent
Sleeping Wolf,0.429,0.817,0.558,0.0147,0.38002,sleeping wolf
Sleepless Eye,0.05005,0.03285,0.1635,0.868,0.5243774999999999,sleepless eye
Sleepy Clouds,0.144,0.00225,0.133,0.989,0.36514,sleepy clouds
Sleepy Fish,0.419,0.165,0.803,0.0372,0.63476,sleepy fish
Sleepy Hallow,0.642,0.515,0.802,0.47350000000000003,0.6038049999999999,sleepy hallow
Sleepy Hallow;347aidan,0.675,0.582,0.808,0.827,0.387355,sleepy hallow;347aidan
Sleepy Hallow;Alborosie,0.785,0.434,0.886,0.101,0.739975,sleepy hallow;alborosie
